text,true_label,pred_label,pred_conf,num_deletable,spearman_attn_ig,alpha_adaptive,attention_auc,attention_comp,attention_suff,ig_auc,ig_comp,ig_suff,hybrid_fixed__norm=minmax__alpha=0.60_auc,hybrid_fixed__norm=minmax__alpha=0.60_comp,hybrid_fixed__norm=minmax__alpha=0.60_suff,hybrid_adaptive__norm=sum__amin=0.10__amax=0.60_auc,hybrid_adaptive__norm=sum__amin=0.10__amax=0.60_comp,hybrid_adaptive__norm=sum__amin=0.10__amax=0.60_suff,random_auc,random_comp,random_suff
i have known and cared about and grown from as well as to those of you i did not have the good fortune to know well let this not be a point where our lives where we stop thinking and feeling and caring about each other but a moment at which our relationships change and only for the better,2,2,0.9999264478683472,59,0.6617065101707805,0.5013370216495743,0.051724797862789273,0.9948707008734345,0.021666347980499268,0.05262275939085158,0.9995641584682744,-1.9311904907226562e-05,0.052729366109906556,0.9998100038283155,-4.4226646423339844e-05,0.05274626694581458,0.9998100038283155,-4.4226646423339844e-05,0.410432815717195,0.3736030012369156,0.9923907297310507
i was so relaxed and just feeling totally horny at this point from this pedicure chair,2,2,0.9999479055404663,18,0.008290226660686911,0.394378568875552,0.14653175996279516,0.6560068726539612,0.9983470280421898,0.06483417242142053,0.9980380680644885,0.002695024013519287,0.06474395832478023,0.9980380680644885,0.002695024013519287,0.06483458794422461,0.9980380680644885,0.002695024013519287,0.35942140438304254,0.1973296558484435,0.997135598276509
i find that since my body more and more supports who i feel i am im not too bothered by family that dont get name and pronouns right,3,3,0.9999183416366577,28,0.5192605914658854,0.45415681017079834,0.07652225286074099,0.9998394936483237,3.802776336669922e-05,0.21714961634133942,0.9926494574174285,0.00028264522552490234,0.1628576716815587,0.9926494574174285,0.00028264522552490234,0.1628576716815587,0.9926494574174285,0.00028264522552490234,0.4340214572357945,0.19910711888223886,0.7679048657417298
i feel so honored to have had the opportunity to share my work as well as get to know them,1,1,0.9999899864196777,20,0.470768461738976,0.4385450361513703,0.46565883765251787,7.271766662597656e-06,0.7752232998609543,0.3076791422692623,0.005916297435760498,0.0006049871444702148,0.301854105950406,0.005916297435760498,0.0006049871444702148,0.303115802076718,0.005916297435760498,0.0006049871444702148,0.6016057062611617,0.0013282656669616698,0.8456353051122278
i feel pressured because of that,4,4,0.999966025352478,6,0.5296408977028497,0.4379290797686898,0.4886471742764116,0.5723793208599091,0.0002664327621459961,0.3912021718919277,0.5723793208599091,0.0002664327621459961,0.4309418402612209,0.5723793208599091,0.0002664327621459961,0.4309418402612209,0.5723793208599091,0.0002664327621459961,0.4207095156058494,0.7450324237346649,0.8035590305924416
im just feeling generous,2,2,0.5666711330413818,4,0.632455532033676,0.44483007236496563,0.02882117720819224,0.5642810289282352,0.5649932217784226,0.03102227984545607,0.5642810289282352,0.5649932217784226,0.03018033429798379,0.5642810289282352,0.5649932217784226,0.03018033429798379,0.5642810289282352,0.5649932217784226,0.17022390483496566,0.15379840978421272,0.5659466017716113
i feel strange ruby,4,5,0.6452210545539856,4,0.632455532033676,0.41588643090340705,0.032506873791680845,0.644584464665968,0.6427540311124176,0.03521117003820109,0.645119252265431,0.6449523530318402,0.03239991627178824,0.645119252265431,0.6449523530318402,0.03239991627178824,0.645119252265431,0.6449523530318402,0.12292888130836217,0.25730527442647144,0.6446610349306866
i am lucky to close friends who listen to this and quickly point out my positives and really i know how lucky i am i mean only ppl were chosen and somehow i managed to put together my beliefs my feelings and my knowlesge and i got accepted,1,2,0.5849730968475342,51,0.7217205456830875,0.5224875578945729,0.029907013396746153,0.584905732430343,0.0072440505027771,0.02952127845667292,0.5849559427460918,0.0065045952796936035,0.02952127845667292,0.5849559427460918,0.0065045952796936035,0.02952127845667292,0.5849559427460918,0.0065045952796936035,0.13046902672374244,0.44515034530777486,0.5472496027643501
i step back and really think about these things i feel ungrateful because if these are our only trials right now i should be jumping for joy,0,0,0.9999812841415405,29,0.5837659829293228,0.45104628836701044,0.21222701910883188,0.9535068571567535,0.10355168581008911,0.12342245646286756,0.8350850641727448,-2.9802322387695312e-06,0.11536434828303754,0.9979180672671646,3.5762786865234375e-07,0.11536434828303754,0.9979180672671646,3.5762786865234375e-07,0.4486969921458513,0.19953646860085428,0.8801407190039754
im feeling generous giveaway days ago,2,2,0.5562633872032166,6,0.5590653920196746,0.41425659988761165,0.028220864956938388,0.554476889083162,0.19095659255981445,0.03545408176364617,0.5483312513679266,0.5561488265157095,0.034710183219840485,0.554476889083162,0.19095659255981445,0.034710183219840485,0.554476889083162,0.19095659255981445,0.10499978465165442,0.4250376020136173,0.5557488592483424
im currently feeling strangely sentimental towards my stuffed panda panda,0,0,0.9999881982803345,12,0.8148464979493787,0.5124515825247749,0.1714868029113859,0.8739143311977386,-5.245208740234375e-06,0.20504802482464582,0.9997179526544642,0.04769021272659302,0.20504802482464582,0.9997179526544642,0.04769021272659302,0.20504802482464582,0.9997179526544642,0.04769021272659302,0.3802292637783103,0.3895457610487938,0.8666645428198535
i feel like the majority of the time she was resigned to her fate and really didnt do much until the last pages of the novel,0,0,0.9999940395355225,26,0.34669480571914163,0.4497011868468097,0.5861815627664327,0.1774960160255432,0.17136138677597046,0.21012087152339518,0.925600454211235,0.00029838085174560547,0.27033895053900775,0.6685943603515625,0.018365919589996338,0.25816991836763914,0.6685943603515625,0.018365919589996338,0.4918227905035019,0.3039794504642487,0.5144482243806123
i have been wanting to make macarons for a really long time but was feeling rather intimidated because i have read many times how difficult they are to make,4,4,0.9999078512191772,31,0.2881376347945818,0.4406503278280678,0.10651608342304825,0.9676398187875748,0.008658647537231445,0.21501060938462616,0.8857096508145332,-2.7179718017578125e-05,0.1354490691097453,0.9331451207399368,-3.361701965332031e-05,0.14019261610228567,0.8857096508145332,-2.7179718017578125e-05,0.21767223125105375,0.7907788774675282,0.556702709197998
i feel so discouraged and start to loose hope,0,0,0.9999945163726807,9,0.8814825547070536,0.511398651301418,0.6708913680166008,0.13167142868041992,0.7168437838554382,0.6041373725980521,0.3947306275367737,0.1625409722328186,0.6304432924836874,0.13167142868041992,0.7168437838554382,0.6304432924836874,0.13167142868041992,0.7168437838554382,0.41621396070113403,0.4223502904176712,0.38816537857055666
i think of the years of life taken from him when he pulled that trigger the years of peace and the lost hope for a normal life and i feel awful for him and his family,0,0,0.9999940395355225,36,0.4220836132886335,0.4705349296213843,0.8243004087358714,0.010070860385894775,9.5367431640625e-07,0.5205441270023585,0.00826716423034668,-4.76837158203125e-07,0.5205441270023585,0.00826716423034668,-4.76837158203125e-07,0.5205441270023585,0.00826716423034668,-4.76837158203125e-07,0.6243038643151521,0.19619568809866905,0.3599937818944454
i hope he will pull out the tissue paper himself but i feel like to him sunday will be just another day to be cute and wonderful,1,1,0.9999616146087646,28,0.47786230777457156,0.460908137924685,0.35535930450787423,0.2547680139541626,0.9972976862918586,0.17489283085451462,0.9777714852243662,-2.4557113647460938e-05,0.1734840366257231,0.9839056953787804,0.00012886524200439453,0.17504932947585983,0.9682527668774128,-1.52587890625e-05,0.6752849586468074,0.0002182602882385254,0.675611935829511
i was feeling all sentimental while pushing the sisters in the double stroller looking up at the spot on blanchard mountain where drew and i got married,0,0,0.9999862909317017,30,0.6463911605732271,0.5003333152177768,0.20794113184711024,0.9131317362189293,-9.5367431640625e-07,0.3461816055700183,0.32050085067749023,4.5299530029296875e-06,0.3444085283204913,0.33823162317276,0.00012862682342529297,0.3444085283204913,0.33823162317276,0.00012862682342529297,0.4761990035884083,0.3690753221511841,0.6435042470693588
i feel fresher i started keen and motivated,1,1,0.9997513890266418,9,0.7628214415734117,0.4874591101116009,0.6534696482351138,0.0018185973167419434,0.9618759416043758,0.5253046570225707,0.0018185973167419434,0.9618759416043758,0.562677902192445,0.0018185973167419434,0.9618759416043758,0.562677902192445,0.0018185973167419434,0.9618759416043758,0.4542043103111064,0.10961076021194457,0.805119102707522
i increase the risk for daily effort to focus on what i experienced rather then what i feel i am currently being rejected,0,0,0.9999899864196777,23,0.4102071210130228,0.45887920428099527,0.2039968565106392,0.5684974193572998,0.0018987059593200684,0.1922331098467112,0.8361461311578751,4.410743713378906e-06,0.13916291873902084,0.8361461311578751,4.410743713378906e-06,0.13916291873902084,0.8361461311578751,4.410743713378906e-06,0.5962604400562123,2.3150444030761717e-05,0.929362135194242
i have this funny habit of rubbing my husband s head when i m feeling affectionate,2,2,0.999974250793457,17,0.9335088635313507,0.5328809766555839,0.060878289234744906,0.9621996954083443,0.9883628850802779,0.052306243837472274,0.9956164928153157,3.266334533691406e-05,0.052306243837472274,0.9956164928153157,3.266334533691406e-05,0.052306243837472274,0.9956164928153157,3.266334533691406e-05,0.33529416479439816,0.34130162179935725,0.9584513152914951
i refuse to feel stressed out angry about this because well why the fuck would i do that,3,3,0.6802009344100952,18,0.5544089079334371,0.4635213437343392,0.5706270068883896,0.6398627012968063,0.2715604901313782,0.5714021009001953,0.6398627012968063,0.2715604901313782,0.6605601474642754,0.6398627012968063,0.2715604901313782,0.6605601474642754,0.6398627012968063,0.2715604901313782,0.5772757424414159,-0.05709576606750488,0.18676042109727858
i remember feeling sort of clever and not clever at the same time because while i did figure this out on my own how to talk nicely to myself as if i was my own best friend it took me years and years and years,1,1,0.9999841451644897,45,0.6866637707619718,0.5075723684027208,0.2585052429501957,0.36053675413131714,0.007162153720855713,0.15240558361620057,0.980189410969615,-3.337860107421875e-06,0.15240558361620057,0.980189410969615,-3.337860107421875e-06,0.15240558361620057,0.980189410969615,-3.337860107421875e-06,0.5778783382113033,8.27312469482422e-06,0.8950431682373164
i do not feel like a perfect woman i know i could have been happier she added,1,1,0.9997585415840149,17,0.2389191550462824,0.37799828336712604,0.49062279509962536,0.6665274202823639,0.5730601847171783,0.3041425032250118,0.06121516227722168,0.4371746778488159,0.3746281739033293,0.41841286420822144,0.134293794631958,0.40703466196428045,0.06121516227722168,0.4371746778488159,0.48830496063339524,0.1584412693977356,0.3965601921081543
i was really feeling exhausted and ended up going to bed around only to wake up for a snack a few hours later and then go right back to bed,0,0,0.9999932050704956,30,-0.005347600087472407,0.40771425592459376,0.1871133588825614,0.9225672781467438,-8.344650268554688e-07,0.0799185019452125,0.9755542259663343,-1.3113021850585938e-06,0.08194649710785598,0.9755542259663343,-1.3113021850585938e-06,0.07969275747891516,0.9755542259663343,-1.3113021850585938e-06,0.32283806964012907,0.5236755430698394,0.901253657694906
i am dressing i want to feel cute if its in my awesome work clothes or my grungy gym clothes,1,1,0.9999525547027588,21,0.17654816787783523,0.3967943170034184,0.3485147921128373,0.7870347946882248,0.19374269247055054,0.411440571193225,0.08615994453430176,-7.3909759521484375e-06,0.20615088536651452,0.9886446399614215,0.00046634674072265625,0.27378802643288513,0.950849324464798,-2.014636993408203e-05,0.7151315928831173,0.0030367493629455565,0.5901846413307794
i feel rotten and i feel tired she continued,0,0,0.9999804496765137,9,0.6865392974160706,0.4752041085334662,0.49128023628145456,0.0001799464225769043,0.39619141817092896,0.49846922643482683,0.0001799464225769043,0.39619141817092896,0.49846922643482683,0.0001799464225769043,0.39619141817092896,0.49846922643482683,0.0001799464225769043,0.39619141817092896,0.5689328781887889,0.03295779228210449,0.606124896928668
i probably wouldnt feel this way if the manager was a friendly lady but then again i probably would,1,1,0.9958754181861877,20,0.22104993475884613,0.39828928148421694,0.5289598693572771,0.09152364730834961,0.13410574197769165,0.2908311127885099,0.6635975241661072,0.8982333689928055,0.3385580014870357,0.09152364730834961,0.13410574197769165,0.26007482709501345,0.6635975241661072,0.8982333689928055,0.42086530303415204,0.3365497773513198,0.8076033866268972
i feel them to be acceptable with the one who truly matters that being god one of my religious ceremonies is to place feathers on posts that are in my favorite park,1,1,0.9999853372573853,32,0.6311834923653378,0.46108105001186894,0.49229597812645814,0.07589757442474365,0.9995441390201449,0.3648315178395933,0.4659363031387329,7.748603820800781e-06,0.2104027165803927,0.9808851294219494,-1.0728836059570312e-06,0.21864100472503192,0.9176821708679199,2.0265579223632812e-06,0.4950419629606404,0.24543239772319794,0.7001123666006606
i haven t made it a priority of mine i get to feel like a schmuck when asked the faithful question,2,1,0.729467511177063,23,0.7312387809362579,0.5148144859687305,0.47781757789925905,-0.15106308460235596,0.15117180347442627,0.2306213886782644,0.45990294218063354,0.6419291719794273,0.2306213886782644,0.45990294218063354,0.6419291719794273,0.2306213886782644,0.45990294218063354,0.6419291719794273,0.43576352434203736,0.1052318811416626,0.636318136657519
i always feel so much more creative at night,1,1,0.9999903440475464,9,0.5000718339203476,0.4452405739641153,0.49056419490334524,0.7132111191749573,0.8561215549707413,0.3387759052446199,0.19128656387329102,0.9994522029883228,0.3657666474809958,0.7132111191749573,0.8561215549707413,0.3608624756565405,0.7132111191749573,0.8561215549707413,0.45329160698362103,0.09757037162780761,0.9133706377819181
i am feeling so generous i may even speak to them the next time i see them washing my car or cleaning one of my mansions,1,2,0.550736129283905,27,0.6245615645944432,0.4729321005021373,0.14318098728874704,0.43335965275764465,0.09352046251296997,0.04015456306356101,0.5506808649115555,-0.015482723712921143,0.040183973452144535,0.5506808649115555,-0.015482723712921143,0.040157941873712855,0.5506808649115555,-0.015482723712921143,0.1523484397357595,0.2530121676623821,0.3937276918548605
i dont really care about love for now im busy also to chase my big dreams but just i feel sad if just because of misunderstanding i feel like i lose friend who i talk most everyday,0,0,0.9999876022338867,37,0.3816306911249897,0.4670501695914727,0.35168576594442125,0.9827954992651939,0.0027831196784973145,0.6404997950419784,0.21495139598846436,0.0056212544441223145,0.6442438166588544,0.21495139598846436,0.0056212544441223145,0.6442438166588544,0.21495139598846436,0.0056212544441223145,0.37434407820925114,0.5171156387776137,0.7311993539333344
i do feel something like the cliche i often denigrate the appreciative rose smelling survivor,1,1,0.9987289309501648,18,0.4922322079782853,0.44520749412123817,0.41417035734048113,0.8749705031514168,-0.0007558465003967285,0.39149355011759324,0.8918758183717728,-0.0011361241340637207,0.44348505752277556,0.8918758183717728,-0.0011361241340637207,0.44348505752277556,0.8918758183717728,-0.0011361241340637207,0.5123835023886524,0.1616826295852661,0.4518225148320198
i am here i feel carefree,1,1,0.9999773502349854,7,0.6608007883929172,0.47741467309130103,0.4439967472126227,0.23814868927001953,0.4356832504272461,0.42749369391440273,0.23814868927001953,0.4356832504272461,0.42749369391440273,0.23814868927001953,0.4356832504272461,0.42749369391440273,0.23814868927001953,0.4356832504272461,0.48789484106669995,0.17410897016525267,0.6432845056056976
i feel ashamed for being fearful of the future,0,0,0.9999841451644897,9,0.8814825547070536,0.4882033939168374,0.2164233832656464,0.9999571696262137,0.0005328059196472168,0.1618334257282413,0.9999571696262137,0.0005328059196472168,0.1618334257282413,0.9999571696262137,0.0005328059196472168,0.1618334257282413,0.9999571696262137,0.0005328059196472168,0.3667661280739867,0.5999158180513404,0.37534522600471976
i also feel threatened,4,4,0.9999804496765137,4,0.632455532033676,0.5272953193885651,0.3679010068997742,0.9817468114197254,0.6158186197280884,0.3317369662225247,0.9817468114197254,0.6158186197280884,0.3317369662225247,0.9817468114197254,0.6158186197280884,0.3317369662225247,0.9817468114197254,0.6158186197280884,0.546045010238886,0.5890669457614421,0.6428423583507538
im feel doomed now,0,0,0.9999895095825195,4,0.21081851067789195,0.3798761535202796,0.29489694132935257,0.12582939863204956,0.8350612074136734,0.267056677956134,0.7972100675106049,0.9906487660482526,0.11750429512467236,0.7972100675106049,0.9906487660482526,0.11750429512467236,0.7972100675106049,0.9906487660482526,0.5095741032250225,0.0006876468658447265,0.9523291241377592
i cant say i know they had sex but i remember sarah feeling pretty good that shed been with a black basketball star,1,1,0.9999265670776367,24,0.553499084152635,0.44444206512102713,0.3480936391961223,0.0024133920669555664,0.4907063841819763,0.1254753368191814,0.6142821907997131,0.4382178783416748,0.2814445079520737,0.048783957958221436,0.06733947992324829,0.18792010184679386,0.048783957958221436,0.06733947992324829,0.47880024960100853,0.2877118761651218,0.6882522583007813
i feel would be valuable in carrying out this game plan,1,1,0.9999878406524658,11,0.12874413716407682,0.3886263733364812,0.5697364912522972,0.005105495452880859,0.9723159838467836,0.3192062459575027,0.3587827682495117,0.9164585396647453,0.34546937655341026,0.3587827682495117,0.9164585396647453,0.3442773837285131,0.3587827682495117,0.9164585396647453,0.3774315481019221,0.41634115390479565,0.812207231883076
im wondering what would motivate a person to hold onto hate toward another when feeling and being hateful feels so distressing,3,3,0.9999723434448242,22,0.798417696107423,0.5187194561172953,0.5162001958116889,0.9332726523280144,0.9999694802702379,0.5366741477977484,0.9944699821062386,-1.3947486877441406e-05,0.5065908229049456,0.9944699821062386,-1.3947486877441406e-05,0.5082184767421496,0.9944699821062386,-1.3947486877441406e-05,0.6634106560226065,0.19998280439613153,0.5116236815229058
i feel helpless not being able to help her,0,4,0.6221078634262085,9,0.4322654835582666,0.4202873769083595,0.18905920298420822,0.6218385975225829,0.01969325542449951,0.19477384035126302,0.6218385975225829,0.01969325542449951,0.1913041460851673,0.6218385975225829,0.01969325542449951,0.17414763137348926,0.6218385975225829,0.01969325542449951,0.3436036937346262,0.39560035831527784,0.42946357280015945
i post here to give my reviews on cheap and affordable makeup that i feel is of good quality,1,1,0.9999451637268066,19,0.7432907334069163,0.5045746900994804,0.17276802757405674,0.8301738351583481,0.9747088644653559,0.1456935573354713,0.7391386926174164,0.9887950010597706,0.18010210762586212,0.7391386926174164,0.9887950010597706,0.18010210762586212,0.7391386926174164,0.9887950010597706,0.4813343617476495,0.23506942354142665,0.4417690567905083
i feel better lighter more in tune and so so so much more sure of my path,1,1,0.9993293285369873,17,0.6736534938676106,0.44251870247797687,0.4745091368502472,-0.00037175416946411133,-0.0005692243576049805,0.44594650222570636,0.3225831985473633,0.9440977871417999,0.4170031200221274,-0.00037175416946411133,-0.0005692243576049805,0.4110342036059592,-0.00037175416946411133,-0.0005692243576049805,0.478035439454252,0.1363412320613861,0.5942413248121738
i feel bit reluctant to cycle at first cause i see many youngsters can cycle well,4,4,0.9999710321426392,16,0.4139005875270217,0.4520142943984856,0.3519877130361692,0.9908468760550022,0.02153325080871582,0.17192266906708936,0.9908468760550022,0.02153325080871582,0.2264953470519231,0.9908468760550022,0.02153325080871582,0.2264953470519231,0.9908468760550022,0.02153325080871582,0.421538988317634,0.4052507213571516,0.9448980797227705
i feel like bajans have also become a little too complacent with their tastes,1,1,0.9999780654907227,17,0.14655350232220415,0.4095237425986388,0.46499079699278817,0.8547123968601227,0.8654359728097916,0.3556824930070434,0.24481791257858276,0.00029587745666503906,0.38852569345035587,0.24481791257858276,0.00029587745666503906,0.3670245516637806,0.24481791257858276,0.00029587745666503906,0.4799230939921108,0.12405821084976196,0.7432577399362345
i feel so richly blessed,1,2,0.5512577891349792,6,0.0,0.361908121048111,0.028041000686380355,0.5502951539237984,0.5089897587895393,0.04904708545395807,0.530432166531682,0.5497137376805767,0.03394248783329203,0.530432166531682,0.5497137376805767,0.04904708545395807,0.530432166531682,0.5497137376805767,0.14977807812277208,0.2752331265481189,0.5339207282842835
i asked her what exactly she had in mind immediately feeling somewhat inadequate for the task probably a latent function of having a y chromosome,0,0,0.9999939203262329,25,0.4541261184372847,0.4650809244590829,0.34007445983588697,0.8628877103328705,-8.344650268554688e-07,0.29104983545839785,0.8566424995660782,2.7418136596679688e-06,0.2814253568649292,0.8566424995660782,2.7418136596679688e-06,0.2814253568649292,0.8566424995660782,2.7418136596679688e-06,0.4479968679789454,0.47933306097984313,0.7654201638884842
i really wish i could feel horribly distraught,4,4,0.9998699426651001,8,0.848625128695526,0.5765723469846942,0.2901741750421934,0.9308553114533424,0.049608707427978516,0.27120737907243897,0.9914494520053267,0.02034151554107666,0.27120737907243897,0.9914494520053267,0.02034151554107666,0.27120737907243897,0.9914494520053267,0.02034151554107666,0.4804310439905202,0.7839171905772673,0.5313336608931423
i didnt feel their comments dropped below my line of sarcastic rude condescending or demeaning,3,3,0.9999498128890991,18,0.3699513647331534,0.4510622699484097,0.802909915521741,0.0006850361824035645,0.9718693029135466,0.35246182999107983,0.006413280963897705,0.31382042169570923,0.3113725761984824,0.006413280963897705,0.31382042169570923,0.3113725761984824,0.006413280963897705,0.31382042169570923,0.6575520760007202,0.15418569445610047,0.4453563465736806
i feel so very blessed and thank my heavenly father for my faith family friends and the freedom we enjoy,1,2,0.566078782081604,20,0.7416112145663678,0.4878086506747966,0.20994533512757693,0.5660585027962952,0.11057451367378235,0.029886885029100085,0.565646649338305,0.14607572555541992,0.02985452123766663,0.5660585027962952,0.11057451367378235,0.02985452123766663,0.5660585027962952,0.11057451367378235,0.15531632617605684,0.20040227323770524,0.564918963106902
i feel really passionate about it will be a lot easier from a financial perspective,2,2,0.5536207556724548,15,-0.01796980733666527,0.3664588350967237,0.06716380747000132,0.542291846126318,0.5533562817436177,0.030613684400827876,0.5530190955614671,0.08958613872528076,0.030202119450200373,0.5530190955614671,0.08958613872528076,0.02898347961506716,0.5530190955614671,0.08958613872528076,0.19125311725359553,0.1700543574988842,0.540231935972406
i was feeling and i just about got through without feeling overwhelmed by an increasing sense of melancholy and vulnerability,4,5,0.6037037968635559,20,0.7287857917305303,0.4414199972428001,0.030972274192185983,0.6037029782604577,-0.03172034025192261,0.03516971525041299,0.5945290960371494,-0.12404054403305054,0.03516523496114132,0.60370271546185,-0.031881511211395264,0.03516523496114132,0.60370271546185,-0.031881511211395264,0.2683551766951985,-0.014420509338378906,0.5992693017178681
i feel a little envious too,3,3,0.9999973773956299,7,0.679156365848276,0.47370535610768794,0.15849462365731598,0.9977959357202053,0.36801183223724365,0.12108198646456003,0.9977959357202053,0.36801183223724365,0.12108198646456003,0.9977959357202053,0.36801183223724365,0.12108198646456003,0.9977959357202053,0.36801183223724365,0.40489042310044165,0.7888252360746264,0.7232860864140094
i am tired or in an unresourceful state i feel overwhelmed,5,5,0.6206175684928894,13,0.9003080965952113,0.5298380029541891,0.03359692151043418,0.6163796656765044,-0.0075508952140808105,0.03370893091432663,0.6204524365894031,-0.008929133415222168,0.031843662094615865,0.6204524365894031,-0.008929133415222168,0.031843662094615865,0.6204524365894031,-0.008929133415222168,0.25602267772028775,0.26304956078529357,0.6055440109921619
i feel the cavity already of the caring we shared before makes me wanna turn back time go and get whats mine let my love shine shine shine,2,2,0.9998912811279297,28,0.4052096907004112,0.4439155134465441,0.16756436260336613,0.40967774391174316,0.988615257665515,0.1416531908864954,0.8423771560192108,0.00015980005264282227,0.13770153605298674,0.8423771560192108,0.00015980005264282227,0.1416531908864954,0.8423771560192108,0.00015980005264282227,0.5041010999948002,0.06915547847747802,0.9568744990860978
i wonder if this addresses the reality around people needing to feel reassured that the universe is looking out for them when in actuality the only thing looking out for anyone is their own awareness,1,1,0.9999775886535645,36,0.18411400591863775,0.4084349582282968,0.2386031820464268,0.8593264073133469,0.00013363361358642578,0.1731045113669097,0.9861103547737002,-8.106231689453125e-06,0.15938266273260523,0.9969473229721189,7.152557373046875e-07,0.17479394459769534,0.9969473229721189,7.152557373046875e-07,0.577400315467803,0.09089926481246949,0.5602781182155013
i feel the need to spend a ludicrous amount of money on buying a new computer,0,5,0.8675773739814758,16,0.42720453498324734,0.442040113422447,0.04433009457868593,0.8672367061080877,0.86755434144834,0.04385047229421275,0.8648727831896394,0.8645859027747065,0.04428664063414659,0.8648727831896394,0.8645859027747065,0.04431121501727945,0.8648727831896394,0.8645859027747065,0.1429314264112441,0.6037783769366797,0.8658020743854763
i decided instead of thinking about how i am spending this fake holiday solo and feeling slightly irritable at the sight of couples i decided to do something i am in love with baking,3,3,0.9999963045120239,35,0.11470245825306444,0.4009699691821319,0.11436475666705519,0.9963637534528971,0.0015252232551574707,0.27034716909984124,0.9981708282139152,1.1920928955078125e-07,0.19080282180802893,0.9966213640291244,0.0012418031692504883,0.25435490797972304,0.9874574914574623,-5.960464477539062e-07,0.3630243451250863,0.3655581586062908,0.9823067462071776
i feel personally offended by this one,3,3,0.9999935626983643,7,0.6240896334821996,0.46702821576114306,0.12762825861573218,0.9979514081496745,0.33905285596847534,0.15503438320010898,0.9600624069571495,9.906291961669922e-05,0.1512454830808565,0.9979514081496745,0.33905285596847534,0.1512454830808565,0.9979514081496745,0.33905285596847534,0.35385494420304897,0.6595699342433363,0.3750081777572632
i am feeling the most amorous,2,2,0.9999860525131226,7,0.5690229011161232,0.46360415492735896,0.15306092945045294,0.9668810665607452,0.9999855756548186,0.08977202039911845,0.9668810665607452,0.9999855756548186,0.08977202039911845,0.9668810665607452,0.9999855756548186,0.08977202039911845,0.9668810665607452,0.9999855756548186,0.19776719607511156,0.5674895897507668,0.9603651795011217
i do not want to put up walls against others and i do not want others to feel threatened by me,4,4,0.9999830722808838,21,0.6729677395490915,0.500298182268011,0.4938223485136404,0.399186372756958,-1.7881393432617188e-06,0.21723387709353117,0.8383500128984451,9.5367431640625e-07,0.21501006809994577,0.8383500128984451,9.5367431640625e-07,0.21501006809994577,0.8383500128984451,9.5367431640625e-07,0.6527574206516147,0.09486639499664307,0.7439107216894627
i am very excited about it however so please feel free to read my piece a href http figment,1,1,0.9999710321426392,20,0.009807676286228667,0.34843354332492615,0.6691200327357365,0.0001010894775390625,0.01778310537338257,0.2677112710163783,0.997924049384892,2.0503997802734375e-05,0.40804468475653266,0.21671611070632935,0.0005432963371276855,0.3664924333304952,0.997924049384892,2.0503997802734375e-05,0.6724449814460968,-2.3365020751953127e-06,0.7968339933860988
i feel cold when i see this pics from last week,3,3,0.9999948740005493,11,0.4552024849729859,0.44102306402389224,0.5784561336040497,0.39524245262145996,-1.9073486328125e-06,0.6437201395630836,0.6097826361656189,0.32320457696914673,0.5905525475740433,0.6097826361656189,0.32320457696914673,0.5906797677278518,0.6097826361656189,0.32320457696914673,0.5740788846462965,0.30165931954979897,0.4518066644668579
i feel damaged a lot of the time and i wasn t even in a very traumatic situation like many,0,0,0.9999948740005493,20,0.5794073375248936,0.4744880412190058,0.34723807799164214,0.7625411301851273,0.030876517295837402,0.3130858071381226,0.764873668551445,0.09826290607452393,0.22717775527853523,0.764873668551445,0.09826290607452393,0.22717775527853523,0.764873668551445,0.09826290607452393,0.4685796669498086,0.2002337694168091,0.42988571524620056
i feel like its at least once a day that god has to remind me to be gentle that its a package deal,2,2,0.9999858140945435,23,0.28982024854180954,0.44895671637880197,0.08597112131835732,0.7366345226764679,0.9999359334360634,0.06312023800131783,0.9998597404628526,-5.0067901611328125e-06,0.06307179560320719,0.9998597404628526,-5.0067901611328125e-06,0.06312023800131783,0.9998597404628526,-5.0067901611328125e-06,0.26915487283340106,0.5592163164168596,0.904809480901713
i feel about my life experiences overwhelm me to the point that i cannot ignore this lovely butterfly as i think about my word,2,2,0.9999681711196899,24,0.44585004967570524,0.45839787535310406,0.12722748479483245,0.9678409583866596,0.0015341639518737793,0.0661530019115162,0.9981248220428824,4.971027374267578e-05,0.06649895837499571,0.9981248220428824,4.971027374267578e-05,0.06618679654520748,0.9981248220428824,4.971027374267578e-05,0.10370062226287247,0.9500104010221548,0.9583445539232344
i feel resigned to the effort it will take to get this added weight back off,0,0,0.999988317489624,16,0.6238073140585827,0.4906646426140572,0.2105642545968294,0.8578176349401474,-5.960464477539062e-07,0.2903756817104295,0.8578176349401474,-5.960464477539062e-07,0.2204315808834508,0.8578176349401474,-5.960464477539062e-07,0.2903756817104295,0.8578176349401474,-5.960464477539062e-07,0.4375764296296984,0.3030713751912117,0.8460554592311382
i would say that different people feel differently from scotts humorous writing,1,1,0.9464943408966064,14,0.856213549433227,0.5243932070793014,0.5467411309038652,-0.04674673080444336,0.9445890006609261,0.44639944604887205,-0.04674673080444336,0.9445890006609261,0.44639944604887205,-0.04674673080444336,0.9445890006609261,0.44639944604887205,-0.04674673080444336,0.9445890006609261,0.4849153925208157,-0.03191753625869751,0.903973431000486
